bacterial_species,isolate_code,administrative_region,national_site,local_site,sample_source,replicate,colony,esbl,ampicillin_mic,ampicillin_int,amoxicillin/clavulanic_acid_mic,amoxicillin/clavulanic_acid_int,ceftaroline_mic,ceftaroline_int,cefalexin_mic,cefalexin_int,cefalotin_mic,cefalotin_int,cefpodoxime_mic,cefpodoxime_int,cefotaxime_mic,cefotaxime_int,cefovecin_mic,cefovecin_int,ceftiofur_mic,ceftiofur_int,ceftazidime/avibactam_mic,ceftazidime/avibactam_int,imepenem_mic,imepenem_int,amikacin_mic,amikacin_int,gentamicin_mic,gentamicin_int,neomycin_mic,neomycin_int,nalidixic_acid_mic,nalidixic_acid_int,enrofloxacin_mic,enrofloxacin_int,marbofloxacin_mic,marbofloxacin_int,pradofloxacin_mic,pradofloxacin_int,doxycycline_mic,doxycycline_int,tetracycline_mic,tetracycline_int,nitrofurantoin_mic,nitrofurantoin_int,chloramphenicol_mic,chloramphenicol_int,trimethoprim/sulfamethazole_mic,trimethoprim/sulfamethazole_int,scored_resistance,num_antibiotics_tested,mar_index
escherichia_coli,ec_maewur1c6,barmm,marawi_city,apmc,effluent_water_untreated,1,6,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur1c7,barmm,marawi_city,apmc,effluent_water_untreated,1,7,neg,8,*r,<=2,s,,s,8,s,4,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,8,s,<=20,s,1,22,0.0455
escherichia_coli,ec_maewur1c9,barmm,marawi_city,apmc,effluent_water_untreated,1,9,neg,>=32,r,4,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur1c14,barmm,marawi_city,apmc,effluent_water_untreated,1,14,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
escherichia_coli,ec_maewur1c16,barmm,marawi_city,apmc,effluent_water_untreated,1,16,neg,8,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,0.5,s,<=0.5,s,<=-0.12,s,1,s,<=1,s,<=16,s,8,s,<=20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur1c21,barmm,marawi_city,apmc,effluent_water_untreated,1,21,neg,16,*r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur1c25,barmm,marawi_city,apmc,effluent_water_untreated,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
escherichia_coli,ec_maewur1c27,barmm,marawi_city,apmc,effluent_water_untreated,1,27,neg,<=2,s,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,<=16,r,<=16,s,4,s,<=20,s,2,22,0.0909
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur1c28,barmm,marawi_city,apmc,effluent_water_untreated,1,28,neg,16,*r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
escherichia_coli,ec_maewur1c29,barmm,marawi_city,apmc,effluent_water_untreated,1,29,neg,>=32,r,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,2,s,<=2,s,,,1,i,<=0.5,s,0.25,s,>=16,r,8,i,<=16,s,8,s,<=20,s,1,22,0.0455
escherichia_coli,ec_maewur2c1,barmm,marawi_city,apmc,effluent_water_untreated,2,1,neg,>=32,r,16,i,,s,<=4,s,16,i,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,0.5,s,<=0.5,s,<=-0.12,s,1,s,<=1,s,<=16,s,8,s,>=320,r,2,22,0.0909
escherichia_coli,ec_maewur2c2,barmm,marawi_city,apmc,effluent_water_untreated,2,2,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,<=0.5,s,<=1,s,<=16,s,<=2,s,<=20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur2c3,barmm,marawi_city,apmc,effluent_water_untreated,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur2c5,barmm,marawi_city,apmc,effluent_water_untreated,2,5,neg,<=2*,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
escherichia_coli,ec_maewur2c6,barmm,marawi_city,apmc,effluent_water_untreated,2,6,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,<=0.5,s,<=1,s,<=16,s,<=2,s,<=20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur2c11,barmm,marawi_city,apmc,effluent_water_untreated,2,11,neg,16,*r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur2c13,barmm,marawi_city,apmc,effluent_water_untreated,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
escherichia_coli,ec_maewur2c16,barmm,marawi_city,apmc,effluent_water_untreated,2,16,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur2c18,barmm,marawi_city,apmc,effluent_water_untreated,2,18,neg,16,*r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,1,22,0.0455
escherichia_coli,ec_maewur2c20,barmm,marawi_city,apmc,effluent_water_untreated,2,20,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,4,s,<=16,r,<=16,s,<=2,s,<=20,s,1,22,0.0455
escherichia_coli,ec_maewur2c23,barmm,marawi_city,apmc,effluent_water_untreated,2,23,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,0,22,0
,ec_maewur2c25,barmm,marawi_city,apmc,effluent_water_untreated,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
escherichia_coli,ec_maewur2c26,barmm,marawi_city,apmc,effluent_water_untreated,2,26,neg,8,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,<=2,s,<=20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur2c27,barmm,marawi_city,apmc,effluent_water_untreated,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur2c29,barmm,marawi_city,apmc,effluent_water_untreated,2,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
escherichia_coli,ec_maewur2c30,barmm,marawi_city,apmc,effluent_water_untreated,2,30,neg,4,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,8,s,<=20,s,0,22,0
escherichia_coli,ec_maewur3c1,barmm,marawi_city,apmc,effluent_water_untreated,3,1,neg,16,*r,4,s,,s,8,s,16,i,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,<=0.5,s,<=1,s,<=16,s,<=2,s,>=320,r,2,22,0.0909
escherichia_coli,ec_maewur3c2,barmm,marawi_city,apmc,effluent_water_untreated,3,2,neg,>=32,r,4,s,,s,8,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,"0,5",s,<=0.5,s,0.25,s,4,s,<=16,r,<=16,s,>=64,r,<=20,s,3,22,0.1364
escherichia_coli,ec_maewur3c3,barmm,marawi_city,apmc,effluent_water_untreated,3,3,neg,>=32,r,4,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,>=16,r,>=16,r,<=16,s,4,s,<=20,s,3,22,0.1364
escherichia_coli,ec_maewur3c4,barmm,marawi_city,apmc,effluent_water_untreated,3,4,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
escherichia_coli,ec_maewur3c6,barmm,marawi_city,apmc,effluent_water_untreated,3,6,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur3c8,barmm,marawi_city,apmc,effluent_water_untreated,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur3c15,barmm,marawi_city,apmc,effluent_water_untreated,3,15,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur3c20,barmm,marawi_city,apmc,effluent_water_untreated,3,20,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur3c21,barmm,marawi_city,apmc,effluent_water_untreated,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
escherichia_coli,ec_maewur3c22,barmm,marawi_city,apmc,effluent_water_untreated,3,22,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur3c24,barmm,marawi_city,apmc,effluent_water_untreated,3,24,neg,>=32,r,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,32,s,<=2,s,<=20,s,1,22,0.0455
klebsiella_pneumoniae_ssp_pneumoniae,ec_maewur3c25,barmm,marawi_city,apmc,effluent_water_untreated,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
escherichia_coli,ec_maewur3c26,barmm,marawi_city,apmc,effluent_water_untreated,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
escherichia_coli,ec_maewur3c27,barmm,marawi_city,apmc,effluent_water_untreated,3,27,neg,<=2,s,<=2,s,,s,<=4,s,<=2,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,<=0.5,s,<=1,s,<=16,s,<=2,s,<=20,s,0,22,0
escherichia_coli,ec_maewur3c28,barmm,marawi_city,apmc,effluent_water_untreated,3,28,neg,<=2,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
escherichia_coli,ec_maewur3c29,barmm,marawi_city,apmc,effluent_water_untreated,3,29,neg,4,s,<=2,s,,s,8,s,4,s,<=0.25,s,,s,1,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,16,i,<=20,s,0,22,0
escherichia_coli,ec_maewur3c31,barmm,marawi_city,apmc,effluent_water_untreated,3,31,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
escherichia_coli,ec_maewur3c32,barmm,marawi_city,apmc,effluent_water_untreated,3,32,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
escherichia_coli,ec_maewur3c33,barmm,marawi_city,apmc,effluent_water_untreated,3,33,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,8,i,>=16,r,<=16,s,<=2,s,<=20,s,1,22,0.0455
pseudomonas_aeruginosa,sal_maewur1c2,barmm,marawi_city,apmc,effluent_water_untreated,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sal_maewur1c3,barmm,marawi_city,apmc,effluent_water_untreated,1,3,,,,,,,,,,,,,,,r,2,s,>=8,r,,,0.5,s,<=2,s,<=1,s,<=2,s,,,1,i,<=0.5,s,,,,,,,,,,,,,3,9,0.3333
pseudomonas_aeruginosa,sal_maewur1c4,barmm,marawi_city,apmc,effluent_water_untreated,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sal_maewur1c5,barmm,marawi_city,apmc,effluent_water_untreated,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sal_maewur1c6,barmm,marawi_city,apmc,effluent_water_untreated,1,6,neg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sal_maewur1c7,barmm,marawi_city,apmc,effluent_water_untreated,1,7,neg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sal_maewur1c8,barmm,marawi_city,apmc,effluent_water_untreated,1,8,neg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sal_maewur1c9,barmm,marawi_city,apmc,effluent_water_untreated,1,9,neg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sal_maewur1c10,barmm,marawi_city,apmc,effluent_water_untreated,1,10,neg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sal_maewur1c11,barmm,marawi_city,apmc,effluent_water_untreated,1,11,neg,,,,,,,,,,,,,,r,>=8,r,>=8,r,,,1,s,<=2,s,<=1,s,,,,,0.5,s,<=0.5,s,,,,,,,,,,,,,3,9,0.3333
pseudomonas_aeruginosa,sal_maewur2c3,barmm,marawi_city,apmc,effluent_water_untreated,2,3,neg,,,,,,,,,,,,,,r,>=8,r,>=8,r,,,0.5,s,<=2,s,<=1,s,,,,,1,i,<=0.5,s,,,,,,,,,,,,,3,9,0.3333
pseudomonas_aeruginosa,sal_maewur2c4,barmm,marawi_city,apmc,effluent_water_untreated,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,sal_maewur2c5,barmm,marawi_city,apmc,effluent_water_untreated,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sal_maewur2c6,barmm,marawi_city,apmc,effluent_water_untreated,2,6,neg,,,,,,,,,,,,,,r,>=8,r,>=8,r,,,1,s,<=2,s,<=1,s,,,,,0.5,s,<=0.5,s,,,,,,,,,,,,,3,9,0.3333
pseudomonas_aeruginosa,sal_maewur3c1,barmm,marawi_city,apmc,effluent_water_untreated,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sal_maewur3c2,barmm,marawi_city,apmc,effluent_water_untreated,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sal_maewur3c3,barmm,marawi_city,apmc,effluent_water_untreated,3,3,,,,,,,,,,,,,,,r,>=8,r,>=8,r,,,1,s,<=2,s,<=1,s,,,,,1,i,<=0.5,s,,,,,,,,,,,,,3,9,0.3333
pseudomonas_aeruginosa,sal_maewur3c4,barmm,marawi_city,apmc,effluent_water_untreated,3,4,,,,,,,,,,,,,,,r,>=8,r,>=8,r,,,1,s,<=2,s,<=1,s,,,,,0.5,s,<=0.5,s,,,,,,,,,,,,,3,9,0.3333
pseudomonas_aeruginosa,sg_maewur1c2,barmm,marawi_city,apmc,effluent_water_untreated,1,2,,,,,,,,,,,,,,,r,>=8,r,>=8,r,,,1,s,<=2,s,<=1,s,,,,,2,i,<=0.5,s,,,,,,,,,,,,,3,9,0.3333
pseudomonas_aeruginosa,sg_maewur2c4,barmm,marawi_city,apmc,effluent_water_untreated,2,4,,,,,,,,,,,,,,,r,>=8,r,>=8,r,,,1,s,<=2,s,<=1,s,,,,,1,i,<=0.5,s,,,,,,,,,,,,,3,9,0.3333
pseudomonas_aeruginosa,sg_maewur3c5,barmm,marawi_city,apmc,effluent_water_untreated,3,5,,,,,,,,,,,,,,,r,>=8,r,>=8,r,,,1,s,<=2,s,<=1,s,,,,,0.5,s,<=0.5,s,,,,,,,,,,,,,3,9,0.3333
vibrio_cholerae,vcmaewur1c8,barmm,marawi_city,apmc,effluent_water_untreated,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vibrio_fluvialis,vcmaewur2c16,barmm,marawi_city,apmc,effluent_water_untreated,2,16,neg,>=32,r,>=32,r,,,,,,,,,,,>=8,r,>=8,r,,,<=0.25,s,<=3,s,>=16,r,,,,,1,s,1,s,,,8,i,>=16,r,,,8,s,>=320,r,6,13,0.4615
escherichia_coli,ec_maewtr2c5,barmm,marawi_city,apmc,effluent_water_treated,2,5,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
escherichia_coli,ec_maewtr2c6,barmm,marawi_city,apmc,effluent_water_treated,2,6,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,1,s,<=1,s,<=16,s,4,s,<=20,s,0,22,0
escherichia_coli,ec_maewtr3c9,barmm,marawi_city,apmc,effluent_water_treated,3,9,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,8,i,>=16,r,<=16,s,4,s,<=20,s,3,22,0.1364
escherichia_coli,ec_maewtr3c10,barmm,marawi_city,apmc,effluent_water_treated,3,10,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,8,i,>=16,r,<=16,s,4,s,<=20,s,3,22,0.1364
escherichia_coli,ec_maewtr3c11,barmm,marawi_city,apmc,effluent_water_treated,3,11,neg,<=2,s,<=2,s,,s,<=4,s,4,s,<=0.25,s,,s,<=0.5,s,<=1,s,,s,<=0.25,s,<=2,s,<=1,s,<=2,s,,,<=0.12,s,<=0.5,s,<=0.12,s,4,s,>=16,r,<=16,s,4,s,<=20,s,3,22,0.1364
pseudomonas_aeruginosa,sal_maewtr3c1,barmm,marawi_city,apmc,effluent_water_treated,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sal_maewtr3c2,barmm,marawi_city,apmc,effluent_water_treated,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sal_maewtr3c3,barmm,marawi_city,apmc,effluent_water_treated,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sal_maewtr3c4,barmm,marawi_city,apmc,effluent_water_treated,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sal_maewtr3c5,barmm,marawi_city,apmc,effluent_water_treated,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sg_maewtr2c1,barmm,marawi_city,apmc,effluent_water_treated,2,1,,,,,,,,,,,,,,,r,>=8,r,>=8,r,,,1,s,<=2,s,<=1,s,,,,,1,i,<=0.5,s,,,,,,,,,,,,,3,8,0.375
pseudomonas_aeruginosa,sg_maewtr2c3,barmm,marawi_city,apmc,effluent_water_treated,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sg_maewtr2c4,barmm,marawi_city,apmc,effluent_water_treated,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sg_maewtr3c3,barmm,marawi_city,apmc,effluent_water_treated,3,3,,,,,,,,,,,,,,,r,>=8,r,>=8,r,,,1,s,<=2,s,<=1,s,,,,,2,i,<=0.5,s,,,,,,,,,,,,,3,8,0.375
pseudomonas_aeruginosa,sg_maewtr3c4,barmm,marawi_city,apmc,effluent_water_treated,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sg_maewtr3c5,barmm,marawi_city,apmc,effluent_water_treated,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pseudomonas_aeruginosa,sg_maewtr3c6a,barmm,marawi_city,apmc,effluent_water_treated,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
